run,lumisection,evt,mu1pt,mu1eta,mu1phi,mu1en,mu2pt,mu2eta,mu2phi,mu2en,mu3pt,mu3eta,mu3phi,mu3en,chi2
281641,51,83773851,11.1703,-1.04095,-2.54558,17.7892,10.492,-0.915626,-1.89445,15.2064,5.48901,-1.1931,-2.52917,9.88235,34.8839
281641,51,82922478,16.5237,-0.141822,2.81052,16.6905,6.50737,-0.358071,2.52667,6.92982,6.10876,-0.219323,2.74591,6.25717,414.679
281641,238,406578331,7.18846,-2.37139,-2.82118,38.838,5.40693,-2.25754,-2.92981,26.127,2.12715,-2.25108,2.69842,10.2143,24.5773
281641,238,405915326,102.863,0.615108,1.27277,122.944,19.8073,0.650323,1.28151,24.1457,4.11952,0.389434,0.92549,4.43713,598.513
281641,239,408904616,19.0839,1.63006,-1.61157,50.5733,6.96398,1.56306,-1.60106,17.3507,4.34799,1.29652,-1.5784,8.54451,3.67913
281641,239,408420476,8.62828,1.55199,0.693061,21.2805,6.6547,1.68967,0.160754,18.6411,4.12926,1.47719,0.321863,9.51622,480.039
281641,239,407674889,17.4237,-1.23113,-1.66899,32.3826,10.4257,-1.21606,-1.61747,19.1329,8.47508,-1.13384,-1.60174,14.5324,5.14473
281641,239,407524973,5.28749,-2.19095,-2.02539,23.9407,4.20359,-2.11381,-2.26971,17.6564,3.95679,-1.62574,-2.51913,10.4443,62.2119
281641,239,407355000,5.99554,-0.693557,0.367752,7.49701,5.44167,-0.545916,0.315202,6.27377,4.45734,-0.415572,0.486619,4.84895,19.4285
281641,239,408148813,18.0793,-1.88359,-2.72447,60.8287,5.48855,-1.29051,-2.21423,10.73,4.29461,-1.38041,-2.46127,9.07941,20.9789
281641,239,407610747,4.67632,1.29705,-0.927562,9.19383,3.13149,1.94008,-1.2858,11.122,3.03253,1.66377,-0.986819,8.29254,13.6665
281641,241,411901729,11.0216,1.93429,2.44153,38.9264,5.354,1.70221,2.29512,15.1745,5.28456,1.77697,2.51409,16.0682,349.873
281641,241,411646462,5.49081,1.80586,0.33878,17.1579,4.97781,2.01075,0.318558,18.9229,4.62694,2.02521,0.254809,17.8365,34.8366
281641,241,411469977,8.7488,-1.03954,-1.40282,13.9177,7.63464,-1.08416,-1.52214,12.5791,5.43902,-1.02677,-1.32937,8.56761,0.457027
281641,242,412473515,11.7285,-0.856369,-2.09713,16.2988,11.4661,-0.775344,-2.0154,15.0892,5.23361,-0.788516,-2.0044,6.94751,63.4043
281641,242,413872033,25.9348,-1.51244,-2.77441,61.7013,7.22925,-1.73684,-2.64411,21.1655,6.00997,-1.62413,-2.8615,15.8399,43.2568
281641,242,413303306,14.9554,-1.27771,-0.0521522,28.9171,9.46331,-0.945529,-0.635252,14.0186,5.02252,-1.21177,-0.166981,9.18455,33.8942
281641,242,413253366,8.89646,1.63049,-2.1336,23.5857,4.27248,1.57131,-2.05288,10.726,3.89549,1.6419,-2.18306,10.4377,1.31362
281641,243,415297233,17.5474,2.18269,0.571767,78.813,17.4395,2.11753,0.604853,73.5156,4.38253,2.22117,0.744068,20.4372,1059.08
281641,243,414335771,16.2308,1.62609,-2.59087,42.8547,5.11362,1.50672,-2.50121,12.1032,2.84604,1.50947,-2.52596,6.75359,7279.23
281641,243,414536838,6.68056,-1.23548,-0.184223,12.4621,4.16818,-1.41574,-0.368708,9.09197,2.6374,-1.43112,-0.223932,5.83282,28.4082
281641,243,415284130,5.49893,-2.23865,-2.08048,26.0851,4.10046,-2.16036,-2.03003,18.0209,3.72891,-2.3029,-1.80747,18.8371,3.58634
281641,243,414243288,19.0322,-1.71827,-2.78119,54.7579,7.2112,-1.47989,-2.88768,16.6587,5.10911,-1.57631,-2.76355,12.8851,13.7866
281641,243,414381810,15.9909,1.95235,2.49332,57.465,10.3447,1.89756,2.43872,35.2732,9.84265,1.87174,2.51129,32.7441,32.1571
282092,1214,1990245880,4.62812,-0.923539,1.71573,6.74701,4.12012,-0.854747,1.60935,5.72005,2.89941,-1.47795,1.39504,6.68692,7.16136
282092,1214,1989941161,10.3139,1.63495,-0.953684,27.4566,6.2415,1.60831,-0.989771,16.2113,3.90067,1.73402,-1.28772,11.3904,85.5071
282092,1214,1988821778,8.18839,-0.443062,2.76212,9.00596,8.12061,-0.418588,2.58947,8.84312,3.53066,-0.147831,3.03984,3.57087,0.684124
282092,1214,1988800586,5.06745,-1.51805,0.636298,12.1178,4.4332,-1.79626,0.668992,13.7278,3.61605,-1.2634,0.32533,6.90766,2.95509
282092,1214,1989433871,14.4057,0.659823,2.19417,17.6574,13.81,0.977802,2.40011,20.9552,5.43067,0.628474,2.36068,6.53979,154.432
282092,1214,1989821628,6.5449,-1.25287,2.0443,12.3902,4.46651,-1.41271,2.14906,9.71644,3.59675,-1.34527,2.24125,7.37354,1.9413
282092,1214,1988870879,16.4691,-0.660608,-0.395799,20.1956,15.6715,-0.670156,-0.372607,19.3245,4.26817,-0.785207,-0.372556,5.65393,7.93308
282092,1214,1989455732,14.826,-1.60424,-0.418995,38.3633,9.78813,-1.72296,-0.38955,28.2861,3.61759,-1.70611,-0.49943,10.2909,95.2977
282092,1215,1990812681,8.57252,1.30611,1.55,16.9853,6.94041,1.60324,2.15112,17.9425,5.28041,1.79445,2.13462,16.3231,1.74235
282092,1215,1991229094,10.4726,-0.429381,2.65554,11.4534,5.89643,-0.291126,2.68703,6.14898,5.80195,-0.318921,2.26039,6.10044,939.344
282092,1215,1991548372,16.3736,0.818245,2.81148,22.1679,4.85197,0.699475,2.90427,6.08902,3.78139,0.492087,2.7309,4.24985,3.78217
282092,1215,1992218903,18.2256,-2.18001,2.08389,81.646,4.83077,-2.10087,2.02399,20.0375,4.07213,-1.8731,1.91871,13.5648,5.06628
282092,1215,1990511094,4.30253,2.01903,-2.00993,16.4872,3.71451,2.07842,-1.72879,15.0756,2.11524,2.17195,-1.88672,9.4021,37.4607
282092,1215,1991161088,9.61587,1.67475,-1.52326,26.5631,5.01838,1.69404,-1.34169,14.1151,2.99845,1.58712,-2.03867,7.63802,3808.47
282092,1215,1991110975,9.47702,-1.49173,-1.51697,22.1279,3.93204,-1.49807,-1.85223,9.23427,3.82487,-1.59411,-1.54645,9.80571,22.8005
282092,2033,3342563946,18.4323,0.484363,-2.61281,20.6374,7.79939,0.583844,-2.57039,9.1675,7.40171,0.481094,-2.96718,8.2756,0.550648
282092,2033,3342550335,6.94418,-1.33567,2.77328,14.1163,3.64787,-1.60554,2.64207,9.45099,2.94261,-1.8623,2.30674,9.7021,34.7328
282092,2033,3340849867,10.131,1.37336,-1.94093,21.2847,7.03183,1.21331,-1.84673,12.8751,4.62298,1.2636,-1.80009,8.83231,10.3581
282092,2033,3341723577,12.1559,1.07988,0.367092,19.9601,11.3914,0.767161,0.448992,14.9115,9.55266,1.17508,0.263221,16.9428,67.528
282092,2033,3341719657,14.5589,0.906032,-3.00555,20.955,8.52072,0.828395,-2.44628,11.6159,6.54822,1.01116,-2.44611,10.1915,32.386
282092,2033,3341598475,8.4822,1.31359,-2.80105,16.9153,3.9143,1.09504,-2.60637,6.50611,3.19666,1.20863,-2.90448,5.83087,11.2297
282092,2033,3341988344,11.043,-0.00307914,-0.539941,11.0435,6.98902,-0.0374349,-0.411244,6.99472,4.79896,-0.443168,-0.761074,5.27903,9.50221
282092,2034,3343157587,7.03045,1.58011,-1.43865,17.7923,4.68154,1.52885,-1.62447,11.3056,4.08747,1.66061,-1.35672,11.1441,19.3968
282092,2034,3342846601,9.14091,-2.00918,-1.83857,34.6957,3.90878,-1.86552,-1.85986,12.927,3.45924,-2.0553,-2.06518,13.7288,0.474808
282092,2034,3343269940,19.5837,-0.0912294,-2.89344,19.6655,13.125,-0.147662,-2.8265,13.2688,9.58966,-0.130567,-2.90221,9.67209,2662.18
282092,2034,3343996435,6.98644,1.73228,-2.39231,20.3672,3.74368,1.52206,-2.59271,8.98531,3.13811,1.94841,-2.59694,11.235,12.8866
282092,2034,3343375494,19.7046,1.83599,-1.53502,63.3581,5.77406,2.10194,-0.883807,23.9749,4.47663,1.96645,-1.56953,16.3069,220.35
282092,2034,3343804277,4.89597,2.06143,1.77807,19.5461,3.63289,1.46525,1.69686,8.28304,3.10028,1.83528,1.4402,9.96249,364.341
282092,2034,3343027799,9.28408,0.545533,-0.46315,10.7007,8.71015,0.799071,-0.383497,11.6426,5.57075,0.9217,-0.265232,8.11004,5.7309
282092,2034,3344178021,10.8897,0.445276,2.10955,11.9877,6.63873,0.518862,1.9996,7.55334,5.68479,0.784818,1.85996,7.528,39.0238
282092,2035,3345254620,10.4389,-2.35286,1.62088,55.3822,6.33058,-2.26766,1.50953,30.8944,2.95118,-1.71995,1.32225,8.50496,369.287
282092,2035,3345324334,13.8439,1.66608,-3.07126,37.9352,5.90704,1.44882,3.11318,13.2704,4.02693,1.38016,-2.9269,8.51172,916.011
282092,2035,3345002421,22.7253,1.41462,0.905631,49.5177,18.624,1.39517,0.892631,39.8877,7.9231,1.46018,0.962801,17.9815,5.28622
282092,2035,3344981823,13.8091,-0.264792,-1.45488,14.2964,5.10841,-0.21643,-1.29691,5.22959,5.00281,-0.244254,-1.47898,5.15387,6.19758
282092,2035,3345740913,8.89884,-1.63247,0.13749,23.6352,3.15768,-1.85346,0.129905,10.3238,2.87406,-1.52012,0.0815199,6.88627,4.31542
282092,2036,3346538595,11.6258,1.41542,-2.06505,25.3507,7.98789,1.51045,-2.253,18.9698,4.77424,1.56139,-2.01784,11.8771,5.76725
282092,2036,3348176720,21.1971,-1.44553,2.56659,47.4784,5.00109,-1.58137,2.49363,12.6714,4.23532,-1.52121,2.54698,10.1573,0.409131
282092,2036,3346407508,7.57538,1.27951,-2.75883,14.6703,4.76568,1.26089,-2.66455,9.0839,4.37001,1.12578,-2.99075,7.44512,9.25773
282092,2036,3347591458,3.8978,-2.18954,0.46162,17.6244,3.3511,-2.37814,0.117474,18.2263,2.49994,-1.8093,0.291926,7.83794,80.021
282092,2036,3347042558,35.9918,0.468887,-1.71675,40.0215,6.15936,-0.193576,-1.79559,6.27601,6.01741,-0.266255,-2.01374,6.23287,226.797
282092,2036,3347257281,4.73534,0.449088,2.95488,5.222,4.67279,0.516884,-3.0606,5.31208,3.57058,0.0643257,2.56545,3.57953,1229.42
282092,2037,3349543657,11.4699,-0.886866,0.40101,16.2844,4.80454,-0.958727,0.392502,7.18778,4.1785,-0.801701,0.586151,5.59579,37.8311
282092,2037,3348379700,4.67427,-1.06735,1.58385,7.60011,4.59871,-1.31709,1.44385,9.19908,3.58174,-1.04088,1.63312,5.70463,5.5536
282092,2037,3349819492,5.39457,1.40272,-0.724284,11.6317,5.24002,1.17737,-0.685201,9.31193,3.74503,1.38885,-0.757758,7.97688,1.50046
282092,2037,3349593311,3.45827,-2.39659,-0.326242,19.1534,3.32195,-2.31412,-0.500866,16.967,2.42239,-2.1764,-0.727112,10.814,0.284477
282092,2037,3348262948,6.34204,-1.42071,-2.83975,13.8946,4.17311,-1.69635,-2.8428,11.7631,2.20381,-1.82314,2.76748,7.00098,0.907967
282092,2037,3349101164,12.2831,-1.75893,-2.71208,36.717,8.62265,-1.97721,-2.92032,31.7358,3.49093,-1.86296,-2.69649,11.5171,10.2401
282092,2037,3348899814,4.79605,-2.28322,2.14896,23.7651,3.38651,-2.10564,2.48739,14.1123,2.41431,-2.24432,2.23151,11.5168,58.2698
282092,2038,3351691204,12.5443,1.44242,1.63893,28.0197,6.05296,1.54834,1.51605,14.8794,5.20987,1.42086,1.61895,11.4158,30.3436
282092,2038,3350927222,5.82855,2.16125,-1.53223,25.6376,4.7123,2.15934,-1.61307,20.6891,3.43897,2.08019,-1.26675,13.9813,3.63496
282092,2038,3351206606,10.625,1.46078,2.60814,24.1262,3.50988,1.49691,2.75764,8.23427,2.38316,1.71421,-3.11065,6.83144,6.02612
282092,2038,3350509897,10.4178,-1.77237,-0.434384,31.5388,7.73338,-1.76287,-0.617751,23.2032,3.02953,-1.90713,-0.639057,10.4256,25.6335
282092,2039,3353323845,5.78302,1.34578,1.54576,11.86,4.35357,1.5074,1.38206,10.3108,3.25458,1.61423,1.45924,8.50007,11.5682
282092,2039,3352790180,5.63046,-1.66451,0.131401,15.4063,5.12464,-1.55064,0.310528,12.624,3.137,-1.66107,0.0673729,8.55661,113.61
282092,2039,3351998909,8.66848,0.0579751,2.78381,8.6837,7.21037,0.135007,2.61921,7.27695,4.51086,-0.0661876,2.76369,4.52197,10.7413
282092,2039,3352472170,21.0418,-1.58275,1.91833,53.3802,3.62734,-1.5613,2.07088,9.02341,3.06896,-1.66759,1.68679,8.42205,124.638
282092,2039,3352150479,8.60349,-1.55909,1.81988,21.3577,3.60512,-1.38025,1.67852,7.6209,3.13915,-1.28774,1.81903,6.123,15.1336
282092,2039,3353535978,3.91339,-1.81566,-1.21617,12.343,3.24584,-1.51211,-1.43275,7.72053,2.89688,-1.86762,-1.01034,9.59992,33.8846
282092,2040,3355007551,10.6353,1.42497,1.86186,23.3885,4.60907,1.37472,1.79428,9.69544,3.75641,1.43788,2.10975,8.3572,10.9576
282092,2040,3353845383,13.0972,-0.417801,0.818308,14.2574,10.7249,-0.51421,0.656999,12.1747,4.49477,-0.596215,0.755295,5.31865,229.501
282092,2040,3354065397,18.6461,1.69,-2.18798,52.2466,9.50612,1.59039,-2.07394,24.2859,3.64148,1.53938,-2.19424,8.87891,3.16778
282092,2040,3355308347,9.82557,-1.17252,-2.58437,17.3901,8.53578,-1.05697,-2.12965,13.765,4.59901,-1.25568,-2.04999,8.72751,196.389
282092,2040,3355130237,6.70748,-1.74503,-0.411063,19.7898,5.30923,-1.53275,-0.363361,12.867,3.59476,-1.37232,-0.525705,7.54618,5.47366
282092,2040,3354501533,13.8771,1.77328,1.94798,42.0474,5.82044,1.6854,1.94183,16.2393,2.82667,1.92434,1.99266,9.88908,5.11166
282092,2040,3354672062,6.14312,0.09013,-0.844576,6.16899,5.73423,0.395682,-0.293051,6.18991,5.36686,0.544178,-0.522443,6.18221,88.4874
282092,2041,3356569877,5.26534,-1.03044,-0.231359,8.31766,3.73178,-1.30236,-0.160437,7.37076,2.04872,-1.38779,-0.616893,4.36055,493.665
282092,2041,3356345941,6.33958,-1.63034,-2.44864,16.8048,4.6955,-1.77434,-3.03453,14.2418,3.86293,-1.77473,-2.72098,11.721,16.3146
282092,2041,3356712317,5.07987,-2.13909,0.875353,21.8678,4.0636,-2.12373,1.57321,17.2337,3.46823,-2.04237,1.20923,13.5934,89.3239
282092,755,1140238321,11.988,-0.957921,2.20758,17.9221,5.93852,-1.06324,1.99304,9.62415,4.80687,-0.827817,2.08585,6.55098,26.1013
282092,755,1139718057,7.35407,1.81671,-0.42184,23.2176,3.12893,1.56304,-0.481672,7.79611,2.61542,1.67718,-0.613916,7.24201,61.7999
282092,755,1140526398,10.7093,-1.41906,-2.60822,23.4276,5.22151,-1.57442,-2.72533,13.1457,3.17518,-1.32906,-2.79288,6.41826,3.1608
282092,756,1141886565,19.1526,-0.686269,1.94006,23.8428,9.54077,-0.710266,1.81324,12.0507,9.11696,-1.01639,2.26942,14.246,3207.7
282092,756,1142794732,7.58335,0.265449,-0.0306536,7.8528,6.48419,0.435042,-0.0624413,7.10832,4.19777,0.239883,-0.0341379,4.32042,1036.89
282092,756,1142038983,16.1119,-1.64797,3.10212,43.4123,3.91208,-1.56429,-3.07962,9.75829,3.71323,-1.63279,-3.07413,9.86569,2.9334
282092,756,1142780874,21.0606,-0.714141,1.95354,26.6633,9.16173,-0.645797,2.15083,11.14,3.8386,-1.04576,2.02996,6.1369,2.03033
282092,756,1141861741,5.17632,-2.0696,-0.257548,20.8296,5.14722,-1.61037,-0.624887,13.3947,3.34933,-1.9626,-0.292613,12.1557,40.8298
282092,756,1141368481,5.44661,-1.40093,1.98827,11.7252,5.33322,-1.30128,2.0702,10.5234,4.04072,-1.55833,2.03029,10.0243,17.4023
282092,757,1143204227,8.04001,-2.19425,-3.08461,36.5208,4.5753,-2.07724,3.10691,18.5478,2.60133,-1.98635,-2.96441,9.65945,8.90341
282092,757,1144602590,35.6586,0.383244,-0.663881,38.3096,14.0075,0.292426,-0.729207,14.6111,9.62095,0.45053,-0.677652,10.6145,4.81328
282092,757,1143426887,10.2185,-1.3181,1.35611,20.4575,3.25694,-1.46843,1.50184,7.44726,2.94791,-1.47709,1.17881,6.79355,129.483
282092,757,1143236453,11.6993,-0.814402,1.12823,15.7987,11.2639,-0.719535,1.19666,14.3081,5.01732,-0.653616,1.34115,6.12867,8.39191
282092,757,1144376442,7.4448,0.570995,0.937374,8.69242,5.88589,0.609587,1.42356,7.01456,5.58042,0.709778,0.801553,7.04689,2.11256
282092,757,1144530444,8.41077,-1.34348,-2.9247,17.2142,6.11887,-1.39698,3.12732,13.1263,5.14711,-1.62189,-3.05358,13.5378,6.99586
282092,757,1143114110,5.7166,-1.81784,-2.07125,18.0673,5.71607,-1.58959,-2.13054,14.5928,2.12816,-2.1551,-2.25686,9.30559,3.57946
282092,757,1144189370,6.5346,-1.87991,-2.11214,21.9092,4.38344,-1.90916,-2.28892,15.1136,3.30163,-1.83672,-1.81425,10.624,31.3154
282092,757,1144642554,10.4416,0.646965,-2.943,12.7046,5.28675,0.63518,-2.77854,6.39044,3.47934,0.579568,-2.6939,4.08161,146.604
282092,758,1145539897,5.14538,-1.4243,-0.153378,11.3091,4.59919,-1.60692,-0.0834973,11.9306,3.30754,-1.50465,0.261426,7.81426,80.3247
282092,758,1145126225,20.4333,-0.0954535,-0.343118,20.5267,4.72866,-0.140422,-0.732833,4.77653,4.37579,-0.176611,-0.451348,4.44547,7.65434
282092,758,1146297358,8.26738,-1.66435,-0.616297,22.618,5.17953,-1.78244,-0.763957,15.8304,4.60326,-1.66288,-0.697944,12.5767,5.97771
282092,758,1145902431,13.0248,-1.13924,0.9265,22.432,7.22137,-1.25751,0.949948,13.7247,5.45063,-1.36879,0.869704,11.406,2.61256
282092,758,1146395846,6.72676,1.25345,-2.71627,12.7407,6.64826,1.23623,-2.54615,12.4098,6.26254,1.06098,-2.6023,10.1312,10.964
282092,758,1146476696,8.37088,-1.58772,-2.58091,21.3333,7.9019,-1.44788,-2.49698,17.7367,4.79802,-1.53536,-2.60671,11.6557,4.01575
282092,758,1146686563,7.321,1.57781,0.654549,18.4886,4.86912,1.48054,0.47863,11.2551,2.59103,1.03359,0.324794,4.1041,25.8295
282092,759,1148121223,6.13103,-1.51614,2.74607,14.6357,3.83399,-1.46715,2.60177,8.75642,3.31623,-2.19524,2.81366,15.0784,46.3587
282092,759,1147400467,15.5959,1.56192,-1.62253,38.8159,6.61619,1.66382,-1.69197,18.0918,2.62166,2.25891,-1.68383,12.6856,54.3729
282092,759,1148302167,13.1363,1.10907,-0.259974,22.0784,8.24007,1.17814,-0.107215,14.6519,4.98963,1.0146,-0.0965401,7.78657,10.4521
282092,759,1147107520,9.81479,1.97631,-2.35696,36.0921,4.31341,1.78053,-2.4007,13.1597,3.36761,1.84121,-2.12013,10.8826,2.07346
282092,759,1147337890,9.14401,0.282003,0.68266,9.5106,5.63747,0.332268,0.551711,5.95247,5.58215,0.314262,0.653504,5.86103,15.5243
282092,759,1147085420,17.211,-1.7104,1.3527,49.1543,10.7551,-1.95641,1.97693,38.8005,7.85978,-1.67691,1.42175,21.756,26.0058
282092,759,1147627509,6.10607,1.94472,1.13046,21.7828,5.1219,1.43546,1.43966,11.37,4.45304,1.74968,1.22421,13.1962,1167.99
282092,759,1148101442,8.53612,-2.04373,2.9,33.4997,3.81128,-1.38408,3.09468,8.08382,3.15322,-1.80653,2.87638,9.8599,5.17609
282092,766,1160341874,4.17141,1.96897,-1.38339,15.2321,3.48582,2.00598,-1.63987,13.1905,2.66379,1.80487,-2.05895,8.31658,24.6604
282092,766,1160219587,4.8013,1.97415,-1.7977,17.6196,3.64752,2.33975,-1.96989,19.1041,3.14013,2.2903,-1.92076,15.6682,21.8685
282092,766,1160277226,9.18379,0.349374,-0.543651,9.75058,8.6613,0.218757,-0.568655,8.87,5.13661,0.217936,-0.436601,5.26014,27.1258
282092,766,1159549673,3.4837,-2.05115,-2.71692,13.7705,3.24515,-1.72991,-2.6104,9.43987,2.73693,-2.28881,-2.26008,13.6366,7.65529
282092,766,1160302449,10.7109,1.89539,-0.475691,36.4461,9.41829,1.98345,-1.19953,34.8731,7.31776,2.10358,-1.03668,30.4329,200.349
282092,766,1160849429,4.89542,2.11243,0.0143279,20.5348,4.73003,2.01248,0.196868,18.0111,2.34169,1.91576,0.32198,8.12554,1.41231
282092,767,1162304797,4.45569,1.79424,2.43532,13.7711,3.81185,1.91198,2.25346,13.1785,3.65541,2.24749,2.82129,17.4908,21.4917
282092,767,1162498509,22.5991,-1.41134,-0.937771,49.0997,10.7229,-1.71548,-0.777316,30.7707,2.97717,-1.28297,-0.23613,5.78345,144.229
282092,767,1161997307,17.9118,0.478106,-0.174346,19.9986,15.1772,0.537694,-0.192449,17.4249,7.4892,0.41716,-0.0785775,8.15104,57.7766
282092,768,1163478657,9.74636,2.02938,-2.45208,37.7224,5.03495,2.00035,-2.15901,18.9492,4.53604,1.81089,-2.25421,14.2422,356.606
282092,768,1163902274,9.15222,-0.706676,0.231448,11.5347,5.58466,-0.754944,0.4291,7.25393,4.7675,-0.704906,0.182028,6.00277,22.8256
282092,768,1164463317,16.6027,1.54767,-1.53001,40.7869,7.54963,1.45732,-1.49464,17.0901,2.12617,2.1776,-1.41328,9.50284,65.9731
282092,768,1162909274,19.7554,-0.730539,0.888745,25.2659,8.46833,-0.51317,0.532098,9.60863,5.26117,-0.586473,0.688982,6.1931,63.1967
282092,768,1164272400,10.8479,-0.852127,-0.322921,15.0309,7.22205,-0.86674,-0.302129,10.1095,4.44114,-0.710815,-0.548754,5.61214,39.8055
282092,768,1164338825,9.66175,-1.46724,3.00645,22.0667,4.06996,-1.54482,2.99201,9.97292,2.58228,-1.75424,2.91035,7.68573,5.16296
282092,768,1163163229,5.22996,1.55734,1.07273,12.9626,4.4492,2.07282,1.20397,17.9595,4.06771,1.36979,1.29407,8.51983,4.03226
282092,768,1163523177,15.6459,1.83696,-2.04961,50.3545,8.62506,1.40682,-2.49096,18.6644,4.18013,1.21843,-2.43083,7.68709,28325
282092,768,1162796212,16.7287,-0.65375,-0.0244159,20.4329,8.1368,-0.749882,-0.11481,10.5343,5.24937,-0.617205,0.0244151,6.28226,2.76506
282092,768,1163711227,18.3099,1.43462,2.22596,40.6139,7.79742,1.47579,2.26333,17.9464,5.95412,0.821155,2.5836,8.07759,226.881
282092,769,1166065075,16.9095,-0.301023,-2.77498,17.6817,6.50768,-0.207034,-2.71389,6.64849,5.50339,-0.199245,-2.68084,5.61398,45.2818
282092,769,1166121245,8.27833,1.36552,2.61586,17.273,7.64774,1.57065,2.47445,19.1872,4.54748,1.40867,2.58824,9.85722,0.858061
282092,769,1165593844,10.8213,1.25968,-0.717508,20.6044,7.95313,1.39607,-0.763641,17.0473,3.91214,1.25421,-0.595932,7.41499,646.297
282092,769,1164606836,5.70878,-1.21708,-0.559064,10.4858,5.44343,-1.45561,-0.543844,12.3036,3.59143,-1.46491,-0.541533,8.18596,1.76822
282092,769,1164792347,12.3726,-1.01215,0.0659966,19.2702,7.27281,-1.08919,-0.196417,12.031,4.92154,-0.904585,-0.183343,7.07702,219.468
282092,769,1165219854,56.5579,0.448555,-0.913788,62.3439,20.3596,1.06047,-1.09189,32.9218,7.04104,0.954144,-1.00431,10.4973,216.582
282092,769,1165058128,4.61806,1.55946,-2.92958,11.4683,3.93725,1.89813,-3.08162,13.4328,3.19393,1.69626,-3.07277,9.00256,1.45411
282092,770,1167458228,12.2436,-1.71515,-1.91236,35.1237,7.3768,-1.68138,-1.80404,20.5044,6.34199,-1.476,-1.87232,14.5995,42.6944
282092,770,1166749298,12.5422,2.06849,-2.94047,50.4151,3.37696,2.29478,-3.01845,16.924,3.19347,2.06263,-3.04117,12.7644,8.56975
282092,770,1167942652,6.46643,1.45596,-2.411,14.6202,4.29983,1.18104,-2.70276,7.66458,3.73164,1.3824,-2.19526,7.90324,25.825
282092,770,1167219003,4.75593,-1.6228,0.783247,12.5194,3.59835,-1.61488,1.05701,9.40347,3.14362,-1.48376,0.9319,7.28809,10.5701
282092,770,1167400629,8.75978,-1.9412,-1.38922,31.1441,3.26299,-1.99998,-1.58897,12.2762,2.89855,-2.02422,-1.7241,11.1632,9.99051
282092,770,1167326359,7.3316,-1.58359,-2.50262,18.6139,4.57004,-1.65632,-2.66609,12.41,3.08055,-1.82956,-2.58478,9.84546,1.22598
282092,770,1166976492,5.21053,-1.91829,-1.38656,18.123,4.87339,-1.72192,-1.35425,14.0698,2.41699,-1.92937,-1.15688,8.49689,86.5232
282092,770,1167152724,19.6641,1.27836,1.76144,38.0427,3.57219,1.28994,1.7611,6.98059,3.56544,1.29895,1.82941,7.02161,337.217
282092,770,1166984106,12.21,1.63424,-1.18013,32.4828,4.71676,1.51233,-1.11566,11.221,2.53586,1.85593,-1.42509,8.31064,501.901
282092,1626,2664040074,10.2004,0.182836,-1.3949,10.3719,7.79713,0.0766771,-1.13259,7.82078,6.38468,0.190177,-1.25546,6.50134,21.0009
282092,1626,2663485741,15.5586,-0.515625,0.531073,17.6735,11.1685,-0.534563,0.647256,12.803,7.70678,-0.528566,-0.124351,8.80928,94.1953
282092,1626,2663977034,5.53694,-1.04475,1.29673,8.84441,4.81011,-1.05228,1.06927,7.72892,4.70525,-1.28269,1.50525,9.13733,310.787
282092,1626,2663893130,4.23776,-1.71593,2.71796,12.1663,3.3707,-1.84963,2.98138,10.9801,2.85763,-2.03853,3.00273,11.1589,84.0663
282092,1626,2663598704,7.01571,0.825205,0.306908,9.54368,5.10866,0.738847,-0.450443,6.5685,4.66659,0.647982,0.152987,5.68204,256.441
282092,1626,2664257639,16.6264,2.05733,-2.29641,66.1137,5.06454,1.93312,-2.36377,17.8673,2.84817,1.88416,-2.10484,9.58864,4.01267
282092,1626,2664675769,8.15456,-2.31654,-1.90627,41.7478,5.61242,-2.15172,-1.97027,24.4589,3.61922,-1.59134,-2.13824,9.25491,237.815
282092,1626,2664353344,3.82284,2.08028,-3.07962,15.5433,3.20314,2.2153,-2.91478,14.8522,2.599,1.8324,-2.95457,8.329,21.3318
282092,1627,2665792947,8.51728,-1.3889,2.33351,18.1412,5.47165,-1.306,2.17419,10.8406,3.78805,-1.32372,2.13621,7.62139,206.945
282092,1627,2664994801,10.7076,-0.145026,-0.171054,10.8209,8.67758,-0.0406595,-0.0130352,8.6854,6.00227,-0.27085,-0.0978774,6.22468,7.54602
282092,1627,2665300968,4.06802,-1.75456,2.24119,12.1107,3.3909,-1.55175,1.71252,8.36195,3.2968,-1.44879,2.29872,7.40668,6.58577
282092,1627,2665611515,8.83931,1.04648,0.683579,14.1379,8.39382,0.720687,0.881213,10.6702,5.77037,0.748252,0.698882,7.46326,26.0359
282092,1627,2665354508,5.78071,-1.5143,-1.75342,13.7765,3.8299,-1.38311,-1.89593,8.11639,2.36882,-1.47477,-1.88858,5.44797,3.74023
282092,1628,2666344094,3.99276,-1.44194,-0.824912,8.91515,3.74255,-1.1288,-0.828882,6.39199,3.44457,-1.29304,-1.16483,6.74925,84.7928
282092,1628,2667009846,10.3769,1.10819,0.450491,17.4285,6.86253,1.05256,0.474096,11.0287,6.21904,1.16731,0.538845,10.9601,14.2299
282092,1628,2667004293,26.8906,1.92488,1.40524,94.1203,4.53075,1.7887,1.44694,13.9299,2.8013,1.94051,1.2138,9.95346,5.95697
282092,1628,2666825593,7.1584,-1.07385,1.5585,11.6984,5.33309,-1.19735,1.67952,9.63569,5.13873,-0.898475,1.35795,7.35696,35.2608
